ERSA GmbH
V004 / V04.066.000.000

184;0;L8 T2 pin 1 punto 2;188.1;247;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;0;L8 T2 pin 1 punto 3;188.4;246.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;0;L7 T3 pin 1 punto 1;193;246.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;0;L7 T3 pin 1 punto 2;193.5;246.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;0;L7 T3 pin 1 punto 3;193.4;246.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;0;L1 T3 pin 1 punto 1;194.3;228.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;0;L1 T3 pin 1 punto 2;194.8;229;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;0;L1 T3 pin 1 punto 3;194.7;228.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;0;L3 T3 pin 1 punto 1;193.4;213;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;0;L3 T3 pin 1 punto 2;193.8;213;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;0;L3 T3 pin 1 punto 3;193.6;212.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;0;L7 T3 pin 2 punto 1;209.9;231.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;0;L7 T3 pin 2 punto 2;210.3;231.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;0;L7 T3 pin 2 punto 3;210.2;230.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;0;J8 T3 punto 1;214.9;235;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;0;J8 T3 punto 2;215.4;235.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;0;J8 T3 punto 3;215.3;234.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;0;L8 T3 pin 2 punto 1;220;231.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;0;L8 T3 pin 2 punto 2;220.6;231.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;0;L8 T3 pin 2 punto 3;220.4;231.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;0;J7 T3 punto 1;214.9;222.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;0;J7 T3 punto 2;215.4;222.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;0;J7 T3 punto 3;215.2;222.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;0;L5 T3 pin 2 punto 1;219.2;213.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;0;L5 T3 pin 2 punto 2;219.7;213.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;0;L5 T3 pin 2 punto 3;219.3;213.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;0;L1 T3 pin 2 punto 1;211.4;213.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;0;L1 T3 pin 2 punto 2;211.8;213.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;0;L1 T3 pin 2 punto 3;211.6;213.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;0;J6 T3 punto 1;215.2;209.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;0;J6 T3 punto 2;215.6;209.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;0;J6 T3 punto 3;215.3;209.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;0;L3 T3 pin 2 punto 1;219.9;198.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;0;L3 T3 pin 2 punto 2;220.5;198.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;0;L3 T3 pin 2 punto 3;220.2;197.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;0;J5 T3 punto 1;215.1;197.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;0;J5 T3 punto 2;215.5;197.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;0;J5 T3 punto 3;215.3;196.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;0;L2 T3 pin 2 punto 1;210.1;197.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;0;L2 T3 pin 2 punto 2;210.6;197.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;0;L2 T3 pin 2 punto 3;210.4;197.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;0;L4 T3 pin 1 punto 1;203.9;183.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;0;L4 T3 pin 1 punto 2;204.4;183.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;0;L4 T3 pin 1 punto 3;204.1;183.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;0;J4 T3 punto 1;215;184.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;0;J4 T3 punto 2;215.5;184.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;0;J4 T3 punto 3;215.4;184.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;0;L6 T3 pin 1 punto 1;226.7;183.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;0;L6 T3 pin 1 punto 2;227;183.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;0;L6 T3 pin 1 punto 3;226.9;183.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;0;J3 T3 punto 1;214.9;171.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;0;J3 T3 punto 2;215.4;171.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;0;J3 T3 punto 3;215.3;171.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;0;L6 T3 pin 2 punto 1;226.8;159.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;0;L6 T3 pin 2 punto 2;227.2;159.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;0;L6 T3 pin 2 punto 3;226.9;158.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;0;J2 T3 punto 1;215.2;158.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;0;J2 T3 punto 2;215.7;158.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;0;J2 T3 punto 3;215.5;158.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;0;L4 T3 pin 2 punto 1;203.8;159.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;0;L4 T3 pin 2 punto 2;204.5;159.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;0;L4 T3 pin 2 punto 3;204.3;158.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;0;J1 T3 punto 1;215;146.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;0;J1 T3 punto 2;215.5;146.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;0;J1 T3 punto 3;215.2;146.1;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;0;J9 T3 linea 1 Inicio 1 ;220.2;136.2;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;0;J9 T3 linea 1 final 1;201.9;136.3;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;0;J9 T3 linea 2 Inicio 2 ;201.9;136.7;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;0;J9 T3 linea 2 final 2;220.3;136.7;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;0;J9 T3 linea 1 Inicio 3 ;220.2;138.2;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;0;J9 T3 linea 1 final 3;201.6;138.3;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;0;J9 T3 linea 2 Inicio 4 ;201.7;138.8;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;0;J9 T3 linea 2 final 4;220.1;138.7;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;0;L2 T3 pin 1 punto 1;237;214.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;0;L2 T3 pin 1 punto 2;237.5;215;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;0;L2 T3 pin 1 punto 3;237.3;215.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;0;L5 T3 pin 1 punto 1;236.2;230.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;0;L5 T3 pin 1 punto 2;236.7;230.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;0;L5 T3 pin 1 punto 3;236.4;231.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;0;L8 T3 pin 1 punto 1;237.5;246.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;0;L8 T3 pin 1 punto 2;238;246.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;0;L8 T3 pin 1 punto 3;237.8;246.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;0;L7 T4 pin 1 punto 1;242.6;246.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;0;L7 T4 pin 1 punto 2;243.1;246.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;0;L7 T4 pin 1 punto 3;243;246.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;0;L1 T4 pin 1 punto 1;243.9;228.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;0;L1 T4 pin 1 punto 2;244.3;229;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;0;L1 T4 pin 1 punto 3;244.2;228.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;0;L3 T4 pin 1 punto 1;242.6;214.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;0;L3 T4 pin 1 punto 2;242.9;214.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;0;L3 T4 pin 1 punto 3;242.8;214.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;0;L7 T4 pin 2 punto 1;259.5;231.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;0;L7 T4 pin 2 punto 2;259.8;231.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;0;L7 T4 pin 2 punto 3;259.8;231;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;0;J8 T4 punto 1;264.5;235.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;0;J8 T4punto 2;265;235.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;0;J8 T4 punto 3;264.9;235.1;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;0;L8 T4 pin 2 punto 1;269.7;231.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;0;L8 T4 pin 2 punto 2;270.1;231.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;0;L8 T4 pin 2 punto 3;269.9;231.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;0;J7 T4 punto 1;264.5;222.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;0;J7 T4 punto 2;265;222.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;0;J7 T4 punto 3;264.8;222.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;0;L5 T4 pin 2 punto 1;268.7;213.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;0;L5 T4 pin 2 punto 2;269.1;213.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;0;L5 T4 pin 2 punto 3;269;213.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;0;L1 T4 pin 2 punto 1;260.8;213.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;0;L1 T4 pin 2 punto 2;261.2;213.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;0;L1 T4 pin 2 punto 3;261.1;213.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;0;J6 T4 punto 1;264.5;209.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;0;J6 T4 punto 2;265;210;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;0;J6 T4 punto 3;264.8;209.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;0;L2 T4 pin 2 punto 1;269.4;198.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;0;L2 T4 pin 2 punto 2;269.8;198.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;0;L2 T4 pin 2 punto 3;269.6;197.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;0;J5 T4 punto 1;264.5;197.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;0;J5 T4 punto 2;265.1;197.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;0;J5 T4 punto 3;264.9;196.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;0;L3 T4 pin 2 punto 1;259.7;197.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;0;L3 T4 pin 2 punto 2;260.3;197.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;0;L3 T4 pin 2 punto 3;260.1;197.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;0;L4 T4 pin 1 punto 1;253.4;183.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;0;L4 T4 pin 1 punto 2;253.9;183.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;0;L4 T4 pin 1 punto 3;253.6;183.1;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;0;J4 T4 punto 1;264.4;184.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;0;J4 T4 punto 2;264.9;184.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;0;J4 T4 punto 3;265;184;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;0;L6 T4 pin 1 punto 1;276.2;183.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;0;L6 T4 pin 1 punto 2;276.4;183.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;0;L6 T4 pin 1 punto 3;276.6;183.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;0;J3 T3 punto 1;264.4;171.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;0;J3 T3 punto 2;264.9;171.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;0;J3 T3 punto 3;264.9;171.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;0;L6 T4 pin 2 punto 1;276.2;159.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;0;L6 T4 pin 2 punto 2;276.6;159.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;0;L6 T4 pin 2 punto 3;276.7;159.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;0;J2 T4 punto 1;264.6;159.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;0;J2 T4 punto 2;265.1;159.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;0;J2 T4 punto 3;265;158.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;0;L4 T4 pin 2 punto 1;253.3;159.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;0;L4 T4 pin 2 punto 2;253.7;159.7;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;0;L4 T4 pin 2 punto 3;253.9;159.1;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;0;J1 T4 punto 1;264.4;146.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;0;J1 T4 punto 2;264.9;146.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;0;J1 T4 punto 3;264.9;146;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;0;J9 T4 linea 1 Inicio 1 ;269.6;136.1;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;0;J9 T4 linea 1 final 1;251.2;136.2;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;0;J9 T4 linea 2 Inicio 2 ;251.1;136.7;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;0;J9 T4 linea 2 final 2;269.5;136.6;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;0;J9 T4 linea 1 Inicio 3 ;269.7;138.2;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;0;J9 T4 linea 1 final 3;251.2;138.2;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;0;J9 T4 linea 2 Inicio 4 ;251.2;138.6;100;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;0;J9 T4 linea 2 final 4;269.6;138.6;10;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;0;L2 T4 pin 1 punto 1;286.7;213.3;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;0;L2 T4 pin 1 punto 2;287.2;213.4;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;0;L2 T4 pin 1 punto 3;287.1;213.1;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;0;L5 T4 pin 1 punto 1;285.8;228.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;0;L5 T4 pin 1 punto 2;286.2;229.2;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;0;L5 T4 pin 1 punto 3;286.3;228.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;0;L8 T4 pin 1 punto 1;287;246.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;0;L8 T4 pin 1 punto 2;287.3;246.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;0;L8 T4 pin 1 punto 3;287.6;246.5;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;;L3 T1 PIN 1;143.6;214.8;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;;L3 T1 PIN 1;143.9;214.6;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;;L3 T1 PIN 1;144;214.9;100;1;25;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;0;J8 T1;;;;;;;;10;116.2;235.1;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;0;J7 T1;;;;;;;;10;116.2;221.7;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;0;J6 T1;;;;;;;;10;116.2;209.2;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;0;J5 T1;;;;;;;;10;116.2;196.3;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;0;J4 T1 ;;;;;;;;10;116.2;183.7;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;0;J3 T1;;;;;;;;10;116.2;170.4;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;0;J2 T1;;;;;;;;10;116.2;158.1;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;0;J1 T1;;;;;;;;10;116.2;145.5;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;0;J8 T2;;;;;;;;10;165.5;235.1;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;0;J7 T2;;;;;;;;10;165.5;221.7;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;0;J6 T2;;;;;;;;10;165.5;209.2;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;0;J5 T2;;;;;;;;10;165.5;196.3;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;0;J4 T2;;;;;;;;10;165.5;183.7;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;0;J3 T2;;;;;;;;10;165.5;170.4;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;0;J2 T2;;;;;;;;10;165.5;158.1;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;0;J1 T2;;;;;;;;10;165.5;145.5;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;0;J8 T3;;;;;;;;10;214.9;235.1;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;0;J7 T3;;;;;;;;10;214.9;221.7;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;0;J6 T3;;;;;;;;10;214.9;209.2;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;0;J5 T3;;;;;;;;10;214.9;196.3;100;3;30;90;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
